管理NO,問合せ内容,回答内容
34aa6f98-99f2-4036-8d7e-f65d96b6b861,体調が悪く、豊田土橋から人事部付けになってから今まで使えてた社用携帯の機能が使えないです。ExtentionPowerも使えないし、＋メッセージが届いてる通知が来るのですが開けません。,＋メッセージはアプリを探して開いて頂き、できそうなのでやってみますとのことです。人事部付けの方の社用携帯の扱いについてはサポートデスクではわかりかねます。一度、社用スマホの担当者：総務部）庶務の安藤さんに聞いてみても良いかもしれません。
3542b3b5-ba30-474e-8d20-772905f31ecc,TR153の設定をして欲しい,ai21支援ツールのキャノンTR153をインストール
c473cdb2-b0ae-4b4d-b9cc-f22a44eeacb6,端末の電源は入ってますが画面が真っ暗で変わらない。,電源ボタンを30秒～1分程押していただきましたが電源切れず。端末に何もささってない状態でリセットボタンを押していただき電源が切れました。再度電源ボタンを押して入れていただき、正常に起動してきたので様子見をお願いいたしました。
1f2430e4-96bc-4eaa-898f-c32974a4fe09,プリントスクリーン（PrtScキー）をしても印刷されません。※WinShot,PrtScキーを押して印刷できるというPCの常駐アイコンにWinShotはありましたがファイル場所が見つからず。元々入ってないということは端末作成依頼の中にWinShotはないのかと思われます。サポートデスクで勝手にアプリは入れれませんので、Windowsのスクリーンショット等をお使いいただくかインポート事業部にご相談ください。
01d6e69e-d586-4483-ad8f-b0c0301bc5fd,異動したのでプリンター設定して欲しい。,NECのマルチライター8600をインストールして設定。
8f46e33e-cf36-4b87-8b1c-0ac84094bd75,監視カメラ　警察に提供求められた,河村さんへ抜き出しお願いしました
ab88004a-bf19-4b7a-bf8f-2d642deb9841,Todayタスクが開かない,開発へメールしました
3f9abb43-fb0c-4189-bf71-833f795039a8,COMPANY　基本操作,ご案内
1cebab78-74f5-4e0d-b1fe-489318d25bd8,TR153が動かない,TR153自体は化けていない、デバイスマネージャ非表示削除して再起動後動くか確認をお願いしました
c64934a6-e82a-4901-ac17-0ab2c894a3be,スプレッドシート保護されていると出て開かない,セルは保護されていましたが　セルの中にあるリンクはクリックできたのでカーソルのせて浮かび上がってきたリンククリック頂くようご案内
dc034d47-388a-4202-86ef-3afa3217a284,半田店に来ています。社用携帯から内線発信できますか？,早川様は店舗戦略部なので内線発信（店舗代表）はできません。店舗の共有携帯をご利用ください。※森GLへ確認済。
a1cb1c05-85d7-4e44-b053-303b700dba36,PALから保険や割賦の印刷をしようとしてもPDFが表示されない。,AdobeReaderをアンインストール＞端末再起動＞ai21支援ツール（aipalset）にて最新のAdobeReaderをインストール＞AdobeReaderを開き同意画面で“同意”。端末をお返ししようと電話しても出ませんでしたが、数分してPCが動いたのでそのままVNCを抜けました。
d34c8085-3ab6-4698-90e3-9eeef66fe767,ai21の残高債権分割画面を開いたところ「売掛月次処理が終了していないため、売掛移管はできません」と表示された。,月初に実行される売掛月次処理がまだ実行されていないようです。明日以降に再度ご確認をお願いいたしました。参考MAO：201002-039
d6885385-4f05-4ea1-9fe4-11bb3698a397,午前中に講習があり、直行申請をしよう思ってたのですが間違えて出社打刻を押してしまい始業開始時間が13時になってしまいました。修正方法を教えてほしいです。,退社打刻をした後、実勤務時間を正しい時間に修正＞「詳細」＞逆転理由を入力＞「変更した内容で計算」押下で赤文字エラー消える＞「確認画面へ」＞日次確定をお願いいたしました。
5f65a5d1-e442-4251-b4ae-0fc4f2a71d7f,携帯プリンタiP100を車検適合証を印刷してるのですが、インクを交換したら「プリントヘッドが正しく取り付けられていないか、間違ったプリントヘッドがセットされています」とエラーが表示されて印刷できなくなりました。,代替品もなく、修理も受け付けておりません。無くて困るようでしたら本社（サービス部）にご相談ください。
7d3862bb-a223-4bd4-8af5-2f2aaf0204a3,Webexにてミーティングに参加できない。,現在、ネットワーク高負荷の状態です。お時間置いてから再度操作をお願いいたします。また端末再起動をお試しください。　※本来は社用携帯のテザリングに接続してWebexを利用。
